source_id,subject,relative_path,decision,public_action,reason
SRC-0346,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214537.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0347,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214550.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0348,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214607.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0349,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214612.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0350,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214737.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0351,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214827.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0352,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221801.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0353,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221825.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0354,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221848.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0355,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221938.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0356,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222102.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0357,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222110.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0358,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222242.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0359,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222426.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0360,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222640.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0361,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222712.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0362,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222728.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0363,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222753.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0364,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222815.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0365,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223246.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0366,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223553.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0367,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223618.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0368,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 225617.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0369,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 225624.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0370,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230236.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0371,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230421.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0372,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230451.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0373,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230504.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0374,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230647.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0375,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230926.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0376,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 233922.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0377,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 233950.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0378,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234018.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0379,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234414.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0380,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234525.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0381,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234714.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0382,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234731.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0383,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234938.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0384,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235101.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0385,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235200.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0386,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235350.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0387,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235410.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0388,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235700.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0389,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235751.png,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0390,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 235823.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0391,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 000140.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0392,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 000154.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0393,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 000156.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0394,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 000228.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0395,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 001638.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0396,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 001652.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0397,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-10 002147.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0398,센서응용공학,사진\센서응용공학_[STUDENT-ID]_[AUTHOR]_4학년_AESA 기반 레이더 센서 시스템 분석 및 Diffusion Model 기반 SAR 영상 향상 방안.docx,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0399,센서응용공학,센서응용공학_[STUDENT-ID]_[AUTHOR]_4학년_AESA 기반 레이더 센서 시스템 분석 및 Diffusion Model 기반 SAR 영상 향상 방안.pdf,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0400,전기기기,Transformer Design calculator EI-190 (1).xlsx,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0401,전기기기,Transformer Design calculator UI-1.80MHW.xlsx,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0402,전기기기,Transformer Design calculator.xlsx,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0403,전기기기,사진\스크린샷 2026-07-29 102810.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0404,전기기기,사진\스크린샷 2026-07-29 102913.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0405,전기기기,사진\스크린샷 2026-07-29 102922.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0406,전기기기,사진\스크린샷 2026-07-29 102926.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0407,전기기기,사진\스크린샷 2026-07-29 102935.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
