asset_id,archive,nested_archive,original_path,original_filename,extension,byte_size,width,height,aspect_ratio,file_hash_sha256,perceptual_hash,project,course,source_type,evidence_status,contains_person,contains_personal_information,contains_student_id,contains_local_path,contains_third_party_material,text_readability,technical_relevance,evidence_strength,readability_score,resolution_score,privacy_safety,uniqueness,recruiter_value,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,github_readme,github_pages_ko,github_pages_en,notion_parent,notion_detail,caption_ko,caption_en,alt_ko,alt_en,source_page_or_sheet,public_locations
COU-9a56041e6332,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-37::Image6.png,Image6.png,.png,3178,1726,50,34.52,9a56041e633279120920d6f387ec2040a81c46c8a4bac320e5ef201d67c3cdf7,c9c936364d3636c9,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0001,COU-9a56041e6332,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image6 — Embedded Source Visual,Image6 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image6 기술 근거 화면,Technical evidence view named Image6 from the RF/Microwave project,PDF page 37,
COU-76c1bb603cb2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image17.png,Image17.png,.png,2674,1946,40,48.65,76c1bb603cb2b76d4fc1ac4643deffe6c689208b640497ac2c24bbea7fd925ab,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0003,COU-76c1bb603cb2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 38,
COU-7cbe3818a476,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image289.png,Image289.png,.png,7928,469,197,2.3807,7cbe3818a476034e4e82a21d5cae50ed8e585e0937c50cfcd1011804a5d99603,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0098,COU-7cbe3818a476,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image289 — Embedded Source Visual,Image289 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image289 기술 근거 화면,Technical evidence view named Image289 from the RF/Microwave project,PDF page 38,
COU-dadf98cc5f0c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image291.png,Image291.png,.png,528,154,197,0.7817,dadf98cc5f0cfc716774790ef82be058e02cdd6b0bc7594726a10cad986b43cb,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image291 — Embedded Source Visual,Image291 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image291 기술 근거 화면,Technical evidence view named Image291 from the RF/Microwave project,PDF page 38,
COU-fdb7b0c01be0,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image293.png,Image293.png,.png,9546,526,197,2.6701,fdb7b0c01be0e82aa00eace95887ab7442e418651b4882f35b9f813e232f8d3f,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,NEAR-0014,COU-ab56e6348b59,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image293 — Embedded Source Visual,Image293 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image293 기술 근거 화면,Technical evidence view named Image293 from the RF/Microwave project,PDF page 38,
COU-ec67364c7799,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image295.png,Image295.png,.png,7612,476,197,2.4162,ec67364c7799309fa3c671586f1691c05c4f3332dad070ed9f5238e926053ba0,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,NEAR-0015,COU-ec67364c7799,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image295 — Embedded Source Visual,Image295 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image295 기술 근거 화면,Technical evidence view named Image295 from the RF/Microwave project,PDF page 38,
COU-7cbeec144b3b,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-38::Image297.png,Image297.png,.png,47788,984,549,1.7923,7cbeec144b3befb10a4bb9410566efffaa86dff4340d30b23389706945bf4c44,f1281dae468b95ae,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Moderate,5,3,3,3,5,5,3,27,EXACT-0100,COU-7cbeec144b3b,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image297 — Embedded Source Visual,Image297 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image297 기술 근거 화면,Technical evidence view named Image297 from the RF/Microwave project,PDF page 38,
COU-76c1bb603cb2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image17.png,Image17.png,.png,2674,1946,40,48.65,76c1bb603cb2b76d4fc1ac4643deffe6c689208b640497ac2c24bbea7fd925ab,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0003,COU-76c1bb603cb2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 39,
COU-dadf98cc5f0c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image291.png,Image291.png,.png,528,154,197,0.7817,dadf98cc5f0cfc716774790ef82be058e02cdd6b0bc7594726a10cad986b43cb,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image291 — Embedded Source Visual,Image291 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image291 기술 근거 화면,Technical evidence view named Image291 from the RF/Microwave project,PDF page 39,
COU-8b732a855931,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image300.png,Image300.png,.png,7840,469,197,2.3807,8b732a8559317844b71d3766bdd14fdde5a9f72426504f05b52d78d705b33a69,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0101,COU-8b732a855931,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image300 — Embedded Source Visual,Image300 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image300 기술 근거 화면,Technical evidence view named Image300 from the RF/Microwave project,PDF page 39,
COU-5ceca7ae6e0e,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image302.png,Image302.png,.png,9479,526,197,2.6701,5ceca7ae6e0e44fe4b0d357a224f35f365d503eab608d5edcd4cb7e829ea51f4,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0102,COU-5ceca7ae6e0e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image302 — Embedded Source Visual,Image302 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image302 기술 근거 화면,Technical evidence view named Image302 from the RF/Microwave project,PDF page 39,
COU-cf112a73983d,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image304.png,Image304.png,.png,7663,476,197,2.4162,cf112a73983d16aa966a955f4a25b42b809bb4654390b82a48dce5a97172a7e8,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0103,COU-cf112a73983d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image304 — Embedded Source Visual,Image304 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image304 기술 근거 화면,Technical evidence view named Image304 from the RF/Microwave project,PDF page 39,
COU-571a11c105e8,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-39::Image306.png,Image306.png,.png,68156,761,637,1.1947,571a11c105e88593e54c04eb4ade0b932f668e4969dbf77e0a9f0616b6def1ed,9ceae3ade380e314,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Good,5,3,4,3,5,5,3,28,EXACT-0104,COU-571a11c105e8,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image306 — Embedded Source Visual,Image306 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image306 기술 근거 화면,Technical evidence view named Image306 from the RF/Microwave project,PDF page 39,
COU-76c1bb603cb2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image17.png,Image17.png,.png,2674,1946,40,48.65,76c1bb603cb2b76d4fc1ac4643deffe6c689208b640497ac2c24bbea7fd925ab,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0003,COU-76c1bb603cb2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 3,
COU-374dc295d0ba,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image19.png,Image19.png,.png,4990,295,197,1.4975,374dc295d0ba5f8552e095fa0d86f200c7f844807653c975e200b2db350c8728,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0004,COU-374dc295d0ba,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image19 — Embedded Source Visual,Image19 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image19 기술 근거 화면,Technical evidence view named Image19 from the RF/Microwave project,PDF page 3,
COU-a280fc219df2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image26.png,Image26.png,.png,4901,295,197,1.4975,a280fc219df29cffcdbd9fb92f61c631731b8cef0503f244d3645597959bcd9f,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0005,COU-a280fc219df2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image26 — Embedded Source Visual,Image26 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image26 기술 근거 화면,Technical evidence view named Image26 from the RF/Microwave project,PDF page 3,
COU-b06a94d4e190,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image28.png,Image28.png,.png,5918,473,197,2.401,b06a94d4e190d3e5a11e21e42cde0957eaba1c557c9b307a843a1f59625668f3,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0006,COU-b06a94d4e190,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image28 — Embedded Source Visual,Image28 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image28 기술 근거 화면,Technical evidence view named Image28 from the RF/Microwave project,PDF page 3,
COU-a0622b513984,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image37.png,Image37.png,.png,34427,678,702,0.9658,a0622b5139844e486db640abd5fb442c432278529879688b7424a25ec60248a7,b21c8c3366ccd973,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Good,5,3,4,3,5,5,3,28,EXACT-0007,COU-a0622b513984,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image37 — Embedded Source Visual,Image37 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image37 기술 근거 화면,Technical evidence view named Image37 from the RF/Microwave project,PDF page 3,
COU-c2ceaabce727,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-3::Image38.png,Image38.png,.png,32213,413,663,0.6229,c2ceaabce72778ace3cbb58bd9f6f86bdb9c107ab8960fef4354f334c662c876,e3166316791e6b1a,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Moderate,5,3,3,2,5,5,3,26,EXACT-0008,COU-c2ceaabce727,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image38 — Embedded Source Visual,Image38 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image38 기술 근거 화면,Technical evidence view named Image38 from the RF/Microwave project,PDF page 3,
COU-76c1bb603cb2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-40::Image17.png,Image17.png,.png,2674,1946,40,48.65,76c1bb603cb2b76d4fc1ac4643deffe6c689208b640497ac2c24bbea7fd925ab,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0003,COU-76c1bb603cb2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 40,
COU-dadf98cc5f0c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-40::Image291.png,Image291.png,.png,528,154,197,0.7817,dadf98cc5f0cfc716774790ef82be058e02cdd6b0bc7594726a10cad986b43cb,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image291 — Embedded Source Visual,Image291 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image291 기술 근거 화면,Technical evidence view named Image291 from the RF/Microwave project,PDF page 40,
COU-8b732a855931,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-40::Image300.png,Image300.png,.png,7840,469,197,2.3807,8b732a8559317844b71d3766bdd14fdde5a9f72426504f05b52d78d705b33a69,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0101,COU-8b732a855931,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image300 — Embedded Source Visual,Image300 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image300 기술 근거 화면,Technical evidence view named Image300 from the RF/Microwave project,PDF page 40,
COU-5ceca7ae6e0e,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-40::Image302.png,Image302.png,.png,9479,526,197,2.6701,5ceca7ae6e0e44fe4b0d357a224f35f365d503eab608d5edcd4cb7e829ea51f4,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0102,COU-5ceca7ae6e0e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image302 — Embedded Source Visual,Image302 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image302 기술 근거 화면,Technical evidence view named Image302 from the RF/Microwave project,PDF page 40,
COU-cf112a73983d,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial (3).pdf::page-40::Image304.png,Image304.png,.png,7663,476,197,2.4162,cf112a73983d16aa966a955f4a25b42b809bb4654390b82a48dce5a97172a7e8,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0103,COU-cf112a73983d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image304 — Embedded Source Visual,Image304 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image304 기술 근거 화면,Technical evidence view named Image304 from the RF/Microwave project,PDF page 40,
