asset_id,project,original_path,width,height,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,public_locations
COU-7f53692b82f4,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/전류응답.png,1404,595,29,EXACT-0224,COU-7f53692b82f4,Exact Duplicate,Byte-identical to preferred source COU-7f53692b82f4,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/current_response_psim_archive.png; electrical-engineering-coursework-portfolio:docs/assets/motor/current_response_psim_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/current_response_psim_archive.png
COU-44379583071a,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/전류응답matlab.png,1648,820,32,EXACT-0225,COU-44379583071a,Exact Duplicate,Byte-identical to preferred source COU-44379583071a,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/current_response_matlab_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/current_response_matlab_archive.png
COU-7bf4735131a7,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/토크리플 10000.png,1897,886,31,EXACT-0226,COU-7bf4735131a7,Exact Duplicate,Byte-identical to preferred source COU-7bf4735131a7,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/torque_ripple_10khz_archive.png; electrical-engineering-coursework-portfolio:docs/assets/motor/torque_ripple_10khz_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/torque_ripple_10khz_archive.png
COU-f474e2106b70,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/토크리플 25000.png,1899,889,31,EXACT-0227,COU-f474e2106b70,Exact Duplicate,Byte-identical to preferred source COU-f474e2106b70,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/torque_ripple_25khz_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/torque_ripple_25khz_archive.png
COU-6dc4f0b86f13,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/프정격조건 속도 그래.png,1401,579,29,EXACT-0228,COU-6dc4f0b86f13,Exact Duplicate,Byte-identical to preferred source COU-6dc4f0b86f13,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/reference_speed_profile_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/reference_speed_profile_archive.png
COU-f3f295981cf2,Motor Control,학부 과제 및 프로젝트/전동기제어/전동기 프로젝트/회로도.png,1041,630,31,EXACT-0229,COU-f3f295981cf2,Exact Duplicate,Byte-identical to preferred source COU-f3f295981cf2,,electrical-engineering-coursework-portfolio:03_motor_control/dc_motor_pi_control/figures/archive/psim_circuit_archive.png; electrical-engineering-coursework-portfolio:docs/assets/motor/psim_circuit_archive.png; electrical-engineering-coursework-portfolio:docs/assets/archive/motor/psim_circuit_archive.png
COU-b1e884f43857,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image1.png,1124,607,25,EXACT-0237,COU-b1e884f43857,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7c4e02d933c6,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image10.png,1968,590,25,EXACT-0246,COU-7c4e02d933c6,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a0caa74df151,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image11.png,1315,543,24,EXACT-0247,COU-a0caa74df151,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ced7ffe0c560,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image12.png,1134,433,24,EXACT-0248,COU-ced7ffe0c560,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-58de558814f8,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image13.png,1426,561,24,EXACT-0249,COU-58de558814f8,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-83cd2177a0d9,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image14.png,1968,590,25,EXACT-0250,COU-83cd2177a0d9,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-f3e0acca7daf,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image15.png,1282,475,24,EXACT-0251,COU-f3e0acca7daf,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-aa8ecaa8da61,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image16.png,1206,574,24,EXACT-0252,COU-aa8ecaa8da61,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-109777d330bb,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image17.png,1246,442,24,EXACT-0253,COU-109777d330bb,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-2bcb9d472d54,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image2.png,873,524,24,EXACT-0238,COU-2bcb9d472d54,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-e416ce036e4f,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image3.png,882,542,24,EXACT-0239,COU-e416ce036e4f,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-f021bfb2216e,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image4.png,968,536,24,EXACT-0240,COU-f021bfb2216e,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-e3c6e45193b6,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image5.png,981,529,24,EXACT-0241,COU-e3c6e45193b6,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/power-systems/powerworld-overload-contingency.png
COU-88155b7f0236,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image6.png,988,536,24,EXACT-0242,COU-88155b7f0236,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-47d12e716200,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image7.png,990,712,25,EXACT-0243,COU-47d12e716200,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-08d40d7e2cb4,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image8.png,982,652,25,EXACT-0244,COU-08d40d7e2cb4,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-1a7cb0d66359,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.hwpx::BinData/image9.png,1300,523,24,EXACT-0245,COU-1a7cb0d66359,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-65e2214fb62a,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-10::Im15.jpg,1282,475,24,EXACT-0268,COU-65e2214fb62a,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-afe1b06119b5,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-10::Im16.jpg,1206,574,24,EXACT-0269,COU-afe1b06119b5,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-49adf95a21d2,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-10::Im17.jpg,1246,442,24,EXACT-0270,COU-49adf95a21d2,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a5df7b40c38c,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-3::Im1.jpg,1124,607,25,EXACT-0254,COU-a5df7b40c38c,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0dc4b115da7b,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-4::Im2.jpg,873,524,24,EXACT-0255,COU-0dc4b115da7b,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-4e7cee6e32a0,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-4::Im3.jpg,882,542,24,EXACT-0256,COU-4e7cee6e32a0,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-955a9649bf09,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-5::Im4.jpg,968,536,24,EXACT-0257,COU-955a9649bf09,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-2fe70c186480,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-5::Im5.jpg,981,529,24,EXACT-0258,COU-2fe70c186480,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0f4f6a7dfef6,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-6::Im6.jpg,988,536,24,EXACT-0259,COU-0f4f6a7dfef6,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-840ee1a40233,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-7::Im7.jpg,990,712,25,EXACT-0260,COU-840ee1a40233,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ff1801413552,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-7::Im8.jpg,982,652,25,EXACT-0261,COU-ff1801413552,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-b625e4c76433,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im10.jpg,1369,612,25,EXACT-0262,COU-b625e4c76433,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-d06b2af550a8,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im11.jpg,1315,543,24,EXACT-0263,COU-d06b2af550a8,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-dd884bf5001c,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im12.jpg,1134,433,24,EXACT-0264,COU-dd884bf5001c,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-56aadb668caf,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im13.jpg,1426,561,24,EXACT-0265,COU-56aadb668caf,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a7321a5db4dc,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im14.jpg,1372,678,25,EXACT-0266,COU-a7321a5db4dc,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-c2bbc43cca99,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/서지임피던스 계산 및 프로그램 실행_[student-id-redacted]_류형록.pdf::page-9::Im9.jpg,1300,523,24,EXACT-0267,COU-c2bbc43cca99,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7ed8f0f4a2ac,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-1::Im1.jpg,358,273,22,EXACT-0271,COU-7ed8f0f4a2ac,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-68b8ada3099b,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-3::Im2.jpg,1961,1091,28,EXACT-0272,COU-68b8ada3099b,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-cf090760f49a,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-4::Im3.jpg,1927,1068,28,EXACT-0273,COU-cf090760f49a,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-11d084dff50b,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-4::Im4.jpg,1978,1072,28,EXACT-0274,COU-11d084dff50b,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-bd791de1bdb3,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-5::Im5.jpg,1963,1044,28,EXACT-0275,COU-bd791de1bdb3,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7358e03f9c97,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-5::Im6.jpg,2223,1146,28,EXACT-0276,COU-7358e03f9c97,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-847b38a2a55c,Power Systems,학부 과제 및 프로젝트/전력시스템공학/사진/전력시스템공학__서지임피던스 계산 및 프로그램 실행 보고서_32210488_김동혁.pdf::page-6::Im7.jpg,2176,1139,28,EXACT-0277,COU-847b38a2a55c,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
